instance,seed,status,problem,problemSize,solver
t120_16,22,solution-found,binpacking,normal,lnspg
u1000_14,55,solver-timeout,binpacking,normal,lnspg
t120_18,33,solution-found,binpacking,normal,lnspg
u250_10,44,solution-found,binpacking,normal,lnspg
t501_02,1010,solution-found,binpacking,normal,lnspg
t120_14,33,solution-found,binpacking,normal,lnspg
u120_12,55,solver-timeout,binpacking,normal,lnspg
u1000_18,55,solution-found,binpacking,normal,lnspg
u250_12,55,solution-found,binpacking,normal,lnspg
u1000_16,44,solution-found,binpacking,normal,lnspg
t120_04,22,solution-found,binpacking,normal,lnspg
u1000_08,44,solver-timeout,binpacking,normal,lnspg
u120_02,44,solution-found,binpacking,normal,lnspg
t60_16,1010,solution-found,binpacking,normal,lnspg
u250_02,44,solution-found,binpacking,normal,lnspg
u1000_06,55,solution-found,binpacking,normal,lnspg
t249_12,44,solution-found,binpacking,normal,lnspg
t60_12,99,solution-found,binpacking,normal,lnspg
u500_04,11,solution-found,binpacking,normal,lnspg
t60_12,66,solution-found,binpacking,normal,lnspg
t249_18,1010,solution-found,binpacking,normal,lnspg
t249_02,55,solution-found,binpacking,normal,lnspg
t501_00,11,solution-found,binpacking,normal,lnspg
u250_18,1010,solution-found,binpacking,normal,lnspg
t60_02,88,solution-found,binpacking,normal,lnspg
u120_04,1010,solution-found,binpacking,normal,lnspg
t60_02,77,solution-found,binpacking,normal,lnspg
t249_00,44,solution-found,binpacking,normal,lnspg
u500_16,11,solution-found,binpacking,normal,lnspg
t60_00,99,solution-found,binpacking,normal,lnspg
t60_00,66,solution-found,binpacking,normal,lnspg
u500_08,11,solution-found,binpacking,normal,lnspg
t501_12,11,solution-found,binpacking,normal,lnspg
t249_10,55,solution-found,binpacking,normal,lnspg
u1000_18,1010,solver-timeout,binpacking,normal,lnspg
t60_10,88,solution-found,binpacking,normal,lnspg
t60_10,77,solution-found,binpacking,normal,lnspg
t60_04,33,solution-found,binpacking,normal,lnspg
t501_06,55,solution-found,binpacking,normal,lnspg
t249_04,11,solution-found,binpacking,normal,lnspg
u500_12,44,solution-found,binpacking,normal,lnspg
t501_10,1010,solution-found,binpacking,normal,lnspg
t501_08,44,solution-found,binpacking,normal,lnspg
t60_14,22,solution-found,binpacking,normal,lnspg
t60_04,1010,solution-found,binpacking,normal,lnspg
t501_16,44,solution-found,binpacking,normal,lnspg
u500_02,55,solution-found,binpacking,normal,lnspg
t501_18,55,solution-found,binpacking,normal,lnspg
t60_16,33,solution-found,binpacking,normal,lnspg
t60_18,22,solution-found,binpacking,normal,lnspg
t249_16,11,solution-found,binpacking,normal,lnspg
t501_14,55,solution-found,binpacking,normal,lnspg
u500_00,44,solver-timeout,binpacking,normal,lnspg
t60_06,22,solution-found,binpacking,normal,lnspg
t60_08,33,solution-found,binpacking,normal,lnspg
t501_04,44,solution-found,binpacking,normal,lnspg
t249_08,11,solution-found,binpacking,normal,lnspg
u500_10,55,solution-found,binpacking,normal,lnspg
u250_18,11,solution-found,binpacking,normal,lnspg
t120_10,66,solution-found,binpacking,normal,lnspg
u120_18,11,solution-found,binpacking,normal,lnspg
u1000_12,11,solution-found,binpacking,normal,lnspg
t120_10,99,solution-found,binpacking,normal,lnspg
t120_00,77,solution-found,binpacking,normal,lnspg
u120_06,11,solution-found,binpacking,normal,lnspg
u250_06,11,solution-found,binpacking,normal,lnspg
t120_00,88,solution-found,binpacking,normal,lnspg
t120_02,66,solution-found,binpacking,normal,lnspg
u1000_00,11,solution-found,binpacking,normal,lnspg
t120_02,99,solution-found,binpacking,normal,lnspg
u120_14,11,solution-found,binpacking,normal,lnspg
t120_12,77,solution-found,binpacking,normal,lnspg
u250_14,11,solution-found,binpacking,normal,lnspg
u120_16,1010,solution-found,binpacking,normal,lnspg
t120_12,88,solution-found,binpacking,normal,lnspg
u120_00,99,solution-found,binpacking,normal,lnspg
u1000_04,88,solution-found,binpacking,normal,lnspg
u250_00,99,solution-found,binpacking,normal,lnspg
u1000_04,77,solution-found,binpacking,normal,lnspg
u250_00,66,solution-found,binpacking,normal,lnspg
t120_08,11,solution-found,binpacking,normal,lnspg
u120_00,66,solution-found,binpacking,normal,lnspg
u120_10,88,solver-timeout,binpacking,normal,lnspg
t120_00,1010,solution-found,binpacking,normal,lnspg
u1000_14,99,solution-found,binpacking,normal,lnspg
u250_10,88,solution-found,binpacking,normal,lnspg
u1000_14,66,solver-timeout,binpacking,normal,lnspg
u250_10,77,solution-found,binpacking,normal,lnspg
u120_10,77,solution-found,binpacking,normal,lnspg
t120_16,11,solution-found,binpacking,normal,lnspg
u120_12,99,solution-found,binpacking,normal,lnspg
u1000_18,99,solution-found,binpacking,normal,lnspg
u250_12,99,solution-found,binpacking,normal,lnspg
u1000_16,88,solution-found,binpacking,normal,lnspg
u250_12,66,solution-found,binpacking,normal,lnspg
u1000_16,77,solution-found,binpacking,normal,lnspg
u120_12,66,solution-found,binpacking,normal,lnspg
u1000_18,66,solution-found,binpacking,normal,lnspg
u1000_08,88,solution-found,binpacking,normal,lnspg
u500_04,1010,solution-found,binpacking,normal,lnspg
u120_02,88,solution-found,binpacking,normal,lnspg
u250_02,88,solution-found,binpacking,normal,lnspg
u1000_06,99,solution-found,binpacking,normal,lnspg
u250_02,77,solution-found,binpacking,normal,lnspg
u1000_06,66,solution-found,binpacking,normal,lnspg
t120_04,11,solution-found,binpacking,normal,lnspg
u1000_08,77,solution-found,binpacking,normal,lnspg
u120_02,77,solution-found,binpacking,normal,lnspg
u500_04,22,solution-found,binpacking,normal,lnspg
u250_00,1010,solution-found,binpacking,normal,lnspg
t501_10,33,solution-found,binpacking,normal,lnspg
t249_12,77,solution-found,binpacking,normal,lnspg
t249_12,88,solution-found,binpacking,normal,lnspg
t60_12,55,solution-found,binpacking,normal,lnspg
u500_14,33,solution-found,binpacking,normal,lnspg
t249_02,66,solution-found,binpacking,normal,lnspg
t501_00,22,solution-found,binpacking,normal,lnspg
t249_02,99,solution-found,binpacking,normal,lnspg
t249_00,1010,solution-found,binpacking,normal,lnspg
t60_02,44,solution-found,binpacking,normal,lnspg
u500_16,22,solution-found,binpacking,normal,lnspg
u1000_00,1010,solver-timeout,binpacking,normal,lnspg
u500_18,33,solution-found,binpacking,normal,lnspg
t249_00,77,solution-found,binpacking,normal,lnspg
t501_02,33,solution-found,binpacking,normal,lnspg
t249_00,88,solution-found,binpacking,normal,lnspg
t60_00,55,solution-found,binpacking,normal,lnspg
u500_06,33,solution-found,binpacking,normal,lnspg
u500_08,22,solution-found,binpacking,normal,lnspg
t501_12,22,solution-found,binpacking,normal,lnspg
t249_10,66,solution-found,binpacking,normal,lnspg
t249_10,99,solution-found,binpacking,normal,lnspg
t60_10,44,solution-found,binpacking,normal,lnspg
u250_00,88,solution-found,binpacking,normal,lnspg
u1000_04,99,solution-found,binpacking,normal,lnspg
u120_00,88,solution-found,binpacking,normal,lnspg
t120_06,11,solution-found,binpacking,normal,lnspg
u120_00,77,solution-found,binpacking,normal,lnspg
u250_00,77,solution-found,binpacking,normal,lnspg
u1000_04,66,solution-found,binpacking,normal,lnspg
u250_10,99,solution-found,binpacking,normal,lnspg
u1000_14,88,solution-found,binpacking,normal,lnspg
u120_10,99,solution-found,binpacking,normal,lnspg
u120_10,66,solution-found,binpacking,normal,lnspg
u250_10,66,solution-found,binpacking,normal,lnspg
t120_18,11,solution-found,binpacking,normal,lnspg
u1000_14,77,solution-found,binpacking,normal,lnspg
u1000_16,99,solution-found,binpacking,normal,lnspg
t60_12,1010,solution-found,binpacking,normal,lnspg
u250_12,88,solution-found,binpacking,normal,lnspg
u1000_18,88,solver-timeout,binpacking,normal,lnspg
u120_12,88,solution-found,binpacking,normal,lnspg
u1000_18,77,solution-found,binpacking,normal,lnspg
u120_12,77,solution-found,binpacking,normal,lnspg
t120_14,11,solution-found,binpacking,normal,lnspg
u1000_16,66,solution-found,binpacking,normal,lnspg
u250_12,77,solution-found,binpacking,normal,lnspg
u1000_06,88,solution-found,binpacking,normal,lnspg
u250_02,99,solution-found,binpacking,normal,lnspg
u120_02,99,solution-found,binpacking,normal,lnspg
u1000_08,99,solution-found,binpacking,normal,lnspg
u120_02,66,solution-found,binpacking,normal,lnspg
u1000_08,66,solution-found,binpacking,normal,lnspg
t501_06,1010,solution-found,binpacking,normal,lnspg
u1000_06,77,solution-found,binpacking,normal,lnspg
u500_18,1010,solver-timeout,binpacking,normal,lnspg
u250_02,66,solution-found,binpacking,normal,lnspg
t501_10,22,solution-found,binpacking,normal,lnspg
t249_12,66,solution-found,binpacking,normal,lnspg
u500_04,33,solution-found,binpacking,normal,lnspg
t60_12,44,solution-found,binpacking,normal,lnspg
t249_12,99,solution-found,binpacking,normal,lnspg
u120_00,1010,solution-found,binpacking,normal,lnspg
t249_02,77,solution-found,binpacking,normal,lnspg
t501_00,33,solution-found,binpacking,normal,lnspg
u500_14,22,solution-found,binpacking,normal,lnspg
t60_02,55,solution-found,binpacking,normal,lnspg
t249_02,88,solution-found,binpacking,normal,lnspg
t249_00,66,solution-found,binpacking,normal,lnspg
t501_02,22,solution-found,binpacking,normal,lnspg
u500_18,22,solution-found,binpacking,normal,lnspg
u500_16,33,solution-found,binpacking,normal,lnspg
t60_00,44,solution-found,binpacking,normal,lnspg
t249_00,99,solution-found,binpacking,normal,lnspg
t501_12,33,solution-found,binpacking,normal,lnspg
t249_10,77,solution-found,binpacking,normal,lnspg
u500_08,33,solution-found,binpacking,normal,lnspg
u500_06,22,solution-found,binpacking,normal,lnspg
t60_10,55,solution-found,binpacking,normal,lnspg
t249_10,88,solution-found,binpacking,normal,lnspg
t60_04,22,solution-found,binpacking,normal,lnspg
u500_12,1010,solution-found,binpacking,normal,lnspg
t501_08,55,solution-found,binpacking,normal,lnspg
u500_12,55,solution-found,binpacking,normal,lnspg
t501_06,44,solution-found,binpacking,normal,lnspg
t60_14,33,solution-found,binpacking,normal,lnspg
t501_18,44,solution-found,binpacking,normal,lnspg
t60_18,1010,solution-found,binpacking,normal,lnspg
u500_02,44,solution-found,binpacking,normal,lnspg
t249_14,11,solution-found,binpacking,normal,lnspg
t501_16,55,solution-found,binpacking,normal,lnspg
t60_18,33,solution-found,binpacking,normal,lnspg
t120_16,1010,solution-found,binpacking,normal,lnspg
t60_16,22,solution-found,binpacking,normal,lnspg
u500_00,55,solution-found,binpacking,normal,lnspg
t249_18,11,solution-found,binpacking,normal,lnspg
t501_14,44,solution-found,binpacking,normal,lnspg
t60_08,22,solution-found,binpacking,normal,lnspg
t60_06,33,solution-found,binpacking,normal,lnspg
u500_10,44,solution-found,binpacking,normal,lnspg
t501_04,55,solution-found,binpacking,normal,lnspg
t249_06,11,solution-found,binpacking,normal,lnspg
u250_16,11,solution-found,binpacking,normal,lnspg
u120_16,11,solution-found,binpacking,normal,lnspg
t120_10,77,solution-found,binpacking,normal,lnspg
t120_10,88,solution-found,binpacking,normal,lnspg
u120_08,11,solution-found,binpacking,normal,lnspg
u1000_02,11,solution-found,binpacking,normal,lnspg
u1000_16,1010,solution-found,binpacking,normal,lnspg
u250_08,11,solution-found,binpacking,normal,lnspg
t120_00,66,solution-found,binpacking,normal,lnspg
t120_00,99,solution-found,binpacking,normal,lnspg
u250_04,11,solution-found,binpacking,normal,lnspg
t120_02,77,solution-found,binpacking,normal,lnspg
u120_04,11,solution-found,binpacking,normal,lnspg
t120_02,88,solution-found,binpacking,normal,lnspg
t249_16,1010,solution-found,binpacking,normal,lnspg
u1000_10,11,solution-found,binpacking,normal,lnspg
t120_12,66,solution-found,binpacking,normal,lnspg
u250_16,1010,solution-found,binpacking,normal,lnspg
t120_12,99,solution-found,binpacking,normal,lnspg
t60_04,44,solution-found,binpacking,normal,lnspg
t249_04,99,solution-found,binpacking,normal,lnspg
t501_06,22,solution-found,binpacking,normal,lnspg
t249_04,66,solution-found,binpacking,normal,lnspg
t501_08,33,solution-found,binpacking,normal,lnspg
u500_12,33,solution-found,binpacking,normal,lnspg
t60_14,55,solution-found,binpacking,normal,lnspg
t249_14,88,solution-found,binpacking,normal,lnspg
t249_14,77,solution-found,binpacking,normal,lnspg
t501_16,33,solution-found,binpacking,normal,lnspg
t501_18,22,solution-found,binpacking,normal,lnspg
u500_02,22,solution-found,binpacking,normal,lnspg
t249_18,88,solution-found,binpacking,normal,lnspg
t60_16,44,solution-found,binpacking,normal,lnspg
t60_18,55,solution-found,binpacking,normal,lnspg
t249_16,99,solution-found,binpacking,normal,lnspg
t501_00,1010,solution-found,binpacking,normal,lnspg
t249_16,66,solution-found,binpacking,normal,lnspg
t501_14,22,solution-found,binpacking,normal,lnspg
u500_00,33,solution-found,binpacking,normal,lnspg
t249_18,77,solution-found,binpacking,normal,lnspg
t60_14,1010,solution-found,binpacking,normal,lnspg
t60_06,55,solution-found,binpacking,normal,lnspg
t249_08,99,solution-found,binpacking,normal,lnspg
t249_06,88,solution-found,binpacking,normal,lnspg
t60_08,44,solution-found,binpacking,normal,lnspg
t501_04,33,solution-found,binpacking,normal,lnspg
t249_06,77,solution-found,binpacking,normal,lnspg
u500_10,22,solution-found,binpacking,normal,lnspg
t249_08,66,solution-found,binpacking,normal,lnspg
u120_16,77,solution-found,binpacking,normal,lnspg
u250_18,66,solution-found,binpacking,normal,lnspg
t120_10,11,solution-found,binpacking,normal,lnspg
u120_18,66,solution-found,binpacking,normal,lnspg
u1000_12,66,solution-found,binpacking,normal,lnspg
u250_16,77,solution-found,binpacking,normal,lnspg
u120_18,99,solution-found,binpacking,normal,lnspg
u1000_12,99,solution-found,binpacking,normal,lnspg
u250_16,88,solution-found,binpacking,normal,lnspg
u120_16,88,solution-found,binpacking,normal,lnspg
u250_18,99,solution-found,binpacking,normal,lnspg
u120_06,66,solution-found,binpacking,normal,lnspg
u250_08,77,solution-found,binpacking,normal,lnspg
u1000_02,77,solution-found,binpacking,normal,lnspg
u120_08,77,solution-found,binpacking,normal,lnspg
u250_06,66,solution-found,binpacking,normal,lnspg
u1000_02,88,solution-found,binpacking,normal,lnspg
u120_08,88,solution-found,binpacking,normal,lnspg
u250_06,99,solution-found,binpacking,normal,lnspg
u120_06,99,solution-found,binpacking,normal,lnspg
u120_06,1010,solution-found,binpacking,normal,lnspg
u250_08,88,solution-found,binpacking,normal,lnspg
t120_02,11,solution-found,binpacking,normal,lnspg
u120_04,77,solution-found,binpacking,normal,lnspg
u250_04,77,solution-found,binpacking,normal,lnspg
u1000_00,66,solution-found,binpacking,normal,lnspg
u250_04,88,solution-found,binpacking,normal,lnspg
u1000_00,99,solution-found,binpacking,normal,lnspg
u120_04,88,solution-found,binpacking,normal,lnspg
u120_14,66,solution-found,binpacking,normal,lnspg
u250_14,66,solution-found,binpacking,normal,lnspg
u1000_10,77,solution-found,binpacking,normal,lnspg
u250_14,99,solution-found,binpacking,normal,lnspg
u1000_10,88,solution-found,binpacking,normal,lnspg
u120_14,99,solution-found,binpacking,normal,lnspg
t120_06,88,solution-found,binpacking,normal,lnspg
t120_08,99,solution-found,binpacking,normal,lnspg
u250_00,11,solution-found,binpacking,normal,lnspg
t120_08,66,solution-found,binpacking,normal,lnspg
t120_06,77,solution-found,binpacking,normal,lnspg
u120_00,11,solution-found,binpacking,normal,lnspg
t120_16,99,solution-found,binpacking,normal,lnspg
t120_18,88,solution-found,binpacking,normal,lnspg
u500_14,1010,solution-found,binpacking,normal,lnspg
t120_18,77,solution-found,binpacking,normal,lnspg
u1000_14,11,solution-found,binpacking,normal,lnspg
t120_16,66,solution-found,binpacking,normal,lnspg
t120_14,88,solution-found,binpacking,normal,lnspg
u250_12,11,solution-found,binpacking,normal,lnspg
u120_12,11,solution-found,binpacking,normal,lnspg
u1000_18,11,solution-found,binpacking,normal,lnspg
t120_14,77,solution-found,binpacking,normal,lnspg
t120_04,99,solution-found,binpacking,normal,lnspg
t120_10,1010,solution-found,binpacking,normal,lnspg
u1000_06,11,solution-found,binpacking,normal,lnspg
t120_04,66,solution-found,binpacking,normal,lnspg
u500_04,55,solution-found,binpacking,normal,lnspg
t501_10,44,solution-found,binpacking,normal,lnspg
u1000_10,1010,solver-timeout,binpacking,normal,lnspg
t60_12,22,solution-found,binpacking,normal,lnspg
u500_14,44,solution-found,binpacking,normal,lnspg
t249_02,11,solution-found,binpacking,normal,lnspg
t501_00,55,solution-found,binpacking,normal,lnspg
t60_02,33,solution-found,binpacking,normal,lnspg
u500_16,55,solution-found,binpacking,normal,lnspg
t501_02,44,solution-found,binpacking,normal,lnspg
u500_18,44,solution-found,binpacking,normal,lnspg
u250_10,1010,solution-found,binpacking,normal,lnspg
t60_00,22,solution-found,binpacking,normal,lnspg
u500_06,44,solution-found,binpacking,normal,lnspg
t501_12,55,solution-found,binpacking,normal,lnspg
t249_10,11,solution-found,binpacking,normal,lnspg
u500_08,55,solution-found,binpacking,normal,lnspg
t60_10,33,solution-found,binpacking,normal,lnspg
t249_10,1010,solution-found,binpacking,normal,lnspg
t120_08,88,solution-found,binpacking,normal,lnspg
t120_06,99,solution-found,binpacking,normal,lnspg
t60_02,1010,solution-found,binpacking,normal,lnspg
t120_06,66,solution-found,binpacking,normal,lnspg
u1000_04,11,solution-found,binpacking,normal,lnspg
t120_08,77,solution-found,binpacking,normal,lnspg
t120_18,99,solution-found,binpacking,normal,lnspg
t120_16,88,solution-found,binpacking,normal,lnspg
u120_10,11,solution-found,binpacking,normal,lnspg
u500_08,1010,solution-found,binpacking,normal,lnspg
t120_16,77,solution-found,binpacking,normal,lnspg
u250_10,11,solution-found,binpacking,normal,lnspg
t501_16,1010,solution-found,binpacking,normal,lnspg
